Year Mo Dy     tave     tmax     tmin       vp    rhmax    rhmin        pp      gust
2010 11 24   -1.365    5.373   -8.104    0.290    0.895    0.158     0.000    11.642
2010 11 25   -4.800    2.180  -11.779    0.149    0.567    0.132     0.000    13.857
2010 11 26    0.043    8.679   -8.592    0.284    0.705    0.226     0.000     4.920
2010 11 27    1.250    9.806   -7.306    0.352    0.797    0.257     0.000     3.018
2010 11 28    1.948   10.285   -6.390    0.394    0.938    0.184     0.000     9.486
2010 11 29   -3.255    0.463   -6.973    0.218    0.606    0.306     0.000    12.622
2010 11 30   -4.120    2.818  -11.057    0.212    0.741    0.203     0.000     4.430
2010 12  1    4.200   13.418   -5.018    0.347    0.579    0.265     0.000    11.466
2010 12  2    3.374    8.854   -2.106    0.472    0.774    0.441     0.000     3.646
2010 12  3    7.623   17.965   -2.719    0.507    0.790    0.181     0.000    11.192
2010 12  4    0.600    3.570   -2.371    0.388    0.806    0.412     0.000     8.095
2010 12  5   -1.262    2.691   -5.215    0.390    0.863    0.539     0.000     3.195
2010 12  6   -0.297    6.894   -7.488    0.417    0.911    0.487     0.000     2.979
2010 12  7    3.905   11.602   -3.791    0.445    0.847    0.257     0.000    10.192
2010 12  8    0.480    7.982   -7.022    0.350    0.768    0.342     0.000     3.606
2010 12  9    6.839   15.276   -1.599    0.379    0.596    0.171     0.000    10.662
2010 12 10    6.187   14.021   -1.647    0.526    0.866    0.247     0.000    15.112
2010 12 11    0.283    5.455   -4.889    0.258    0.643    0.187     0.000    11.074
2010 12 12   -0.826    6.243   -7.895    0.311    0.787    0.298     0.000     4.782
2010 12 13    9.072   18.719   -0.575    0.392    0.575    0.107     0.000    11.094
2010 12 14    5.913   12.000   -0.174    0.428    0.621    0.303     0.000     5.821
2010 12 15    3.023    7.921   -1.874    0.442    0.825    0.341     0.000    10.074
2010 12 16   -3.024    2.647   -8.695    0.262    0.784    0.293     0.000     7.644
2010 12 17   -3.726   -0.801   -6.650    0.261    0.729    0.399     0.000     6.390
2010 12 18   -3.211    1.776   -8.199    0.309    0.822    0.462     0.000     4.077
2010 12 19    1.874    9.797   -6.049    0.401    0.790    0.360     0.000     3.822
2010 12 20    3.676    9.770   -2.419    0.443    0.790    0.327     0.000    10.172
2010 12 21   -0.154    2.204   -2.511    0.329    0.712    0.381     0.000     4.449
2010 12 22   -1.708    2.570   -5.985    0.388    0.876    0.566     0.000     4.312
2010 12 23    1.742    8.740   -5.257    0.502    0.954    0.497     0.000     9.467
2010 12 24    1.529    8.822   -5.763    0.452    0.918    0.408     0.000     5.272
2010 12 25    0.098    9.655   -9.460    0.351    0.897    0.245     0.000     4.978
2010 12 26    0.051    9.118   -9.016    0.348    0.862    0.277     0.000     3.606
2010 12 27   -0.162    6.315   -6.638    0.358    0.848    0.342     0.000     6.037
2010 12 28    0.856    7.778   -6.066    0.285    0.677    0.204     0.000     5.488
2010 12 29    2.941   12.801   -6.919    0.333    0.654    0.232     0.000     4.332
2010 12 30   -7.303   -0.085  -14.522    0.253    0.924    0.514     0.000     7.585
2010 12 31  -12.506   -9.995  -15.017    0.134    0.844    0.307     0.000     9.584
2011  1  1  -12.456   -7.356  -17.555    0.132    0.815    0.312     0.000     6.390
2011  1  2   -8.972    0.686  -18.631    0.176    0.786    0.354     0.050     4.880
2011  1  3   -6.047   -0.327  -11.767    0.257    0.854    0.469     0.070     8.585
2011  1  4   -5.734    3.413  -14.880    0.251    0.872    0.390     0.040     4.920
2011  1  5   -1.667    4.654   -7.988    0.322    0.827    0.368     0.000     5.488
2011  1  6    1.250    9.028   -6.529    0.362    0.787    0.299     0.000     7.918
2011  1  7    1.914    8.271   -4.443    0.454    0.915    0.381     0.000     8.310
2011  1  8    0.530    7.528   -6.468    0.444    0.920    0.480     0.000     4.567
2011  1  9   -5.996    0.316  -12.308    0.319    0.917    0.718     0.010     5.998
2011  1 10  -15.034   -9.554  -20.514    0.133    0.870    0.537     0.000     5.488
2011  1 11  -15.974  -11.211  -20.737    0.126    0.839    0.604     0.000     4.861
2011  1 12  -10.586   -1.303  -19.869    0.155    0.810    0.330     0.140     5.018
2011  1 13    1.339   10.219   -7.540    0.397    0.842    0.340     0.120     7.703
2011  1 14    3.832   10.152   -2.488    0.475    0.827    0.357     0.000     5.743
2011  1 15    1.563    7.066   -3.940    0.442    0.837    0.457     0.000     6.723
2011  1 16    3.972   12.825   -4.880    0.499    0.869    0.363     0.000     8.408
2011  1 17    8.595   13.766    3.424    0.572    0.750    0.275     0.000    17.130
2011  1 18    5.778   11.573   -0.016    0.433    0.773    0.169     0.000    11.211
2011  1 19   -2.220    3.076   -7.515    0.379    0.937    0.524     0.000    12.916
2011  1 20   -5.316   -0.424  -10.209    0.289    0.904    0.506     0.010     8.722
2011  1 21    2.360    9.724   -5.004    0.302    0.739    0.097     0.000    13.171
2011  1 22    2.191    8.170   -3.788    0.340    0.684    0.269     0.000    15.112
2011  1 23    0.256    7.516   -7.005    0.330    0.817    0.248     0.000    10.486
2011  1 24   -0.526    5.387   -6.439    0.208    0.535    0.175     0.000     9.918
2011  1 25   -2.001    7.284  -11.286    0.210    0.669    0.130     0.000     7.742
2011  1 26    3.327    9.522   -2.868    0.407    0.754    0.299     0.000     6.684
2011  1 27    5.919   14.559   -2.721    0.408    0.684    0.196     0.000     5.508
2011  1 28    7.393   17.519   -2.733    0.448    0.704    0.168     0.000     6.292
2011  1 29    6.531   15.920   -2.858    0.453    0.782    0.153     0.000    10.290
2011  1 30   -0.600    3.550   -4.750    0.422    0.867    0.577     0.000     3.038
2011  1 31  -10.329   -1.907  -18.751    0.213    0.950    0.579     0.000     7.311
2011  2  1  -19.479  -15.826  -23.132    0.070    0.714    0.359     0.000    10.506
2011  2  2  -18.703  -12.724  -24.683    0.072    0.713    0.328     0.000     5.135
2011  2  3   -8.229    4.126  -20.585    0.211    0.855    0.433     0.000     7.350
2011  2  4   -1.291    8.361  -10.943    0.376    0.926    0.429     0.000     4.959
2011  2  5    1.401    5.692   -2.889    0.452    0.944    0.396     0.000    10.349
2011  2  6   -3.199    1.279   -7.677    0.279    0.894    0.265     0.030    11.995
2011  2  7   -5.100    2.174  -12.374    0.257    0.853    0.379     0.000    12.858
2011  2  8  -15.851  -12.441  -19.262    0.145    0.858    0.775     0.000     9.526
2011  2  9  -14.055   -6.500  -21.610    0.126    0.824    0.399     0.070     6.390
2011  2 10   -8.569   -0.714  -16.425    0.173    0.829    0.256     0.060     3.508
2011  2 11   -4.585    4.986  -14.155    0.231    0.800    0.264     0.000     7.370
2011  2 12    4.899   15.031   -5.233    0.379    0.738    0.141     0.000    11.642
2011  2 13    7.171   18.819   -4.477    0.380    0.673    0.079     0.000    11.858
2011  2 14    2.383    8.303   -3.538    0.395    0.718    0.373     0.000     6.233
2011  2 15    6.168   15.496   -3.160    0.403    0.668    0.186     0.000     6.135
2011  2 16    7.819   18.867   -3.228    0.433    0.730    0.090     0.000    12.172
2011  2 17    6.085   11.917    0.252    0.409    0.694    0.178     0.000    12.916
2011  2 18    3.991   13.294   -5.311    0.352    0.718    0.152     0.000    12.505
2011  2 19    4.340   14.090   -5.411    0.468    0.861    0.265     0.000     8.173
2011  2 20   -0.257    9.036   -9.551    0.340    0.969    0.167     0.120    10.388
2011  2 21   -1.863    6.147   -9.873    0.308    0.891    0.266     0.000     6.174
2011  2 22    1.281   11.211   -8.649    0.313    0.851    0.085     0.000     9.565
2011  2 23    2.241    8.706   -4.224    0.307    0.589    0.268     0.000     7.860
2011  2 24   -1.814    4.626   -8.254    0.368    0.916    0.463     0.000    11.192
2011  2 25   -9.277   -7.057  -11.497    0.262    0.900    0.836     0.000     5.919
2011  2 26    0.138   10.219   -9.942    0.351    0.918    0.224     0.280    13.426
2011  2 27    2.330    8.035   -3.374    0.386    0.855    0.215     0.000     9.486
2011  2 28    3.443   13.604   -6.717    0.427    0.923    0.172     0.000     7.507
2011  3  1    5.589   16.172   -4.995    0.366    0.714    0.095     0.000     6.742
2011  3  2    3.708   11.530   -4.114    0.409    0.801    0.227     0.000     4.998
2011  3  3    7.270   16.105   -1.565    0.482    0.751    0.195     0.000    10.839
2011  3  4    4.081   10.875   -2.713    0.404    0.858    0.133     0.000    10.506
2011  3  5   -1.075    5.119   -7.270    0.343    0.913    0.305     0.000     3.097
2011  3  6    1.980    7.302   -3.341    0.415    0.805    0.374     0.000     7.095
2011  3  7   -5.094   -2.207   -7.980    0.347    0.926    0.735     0.000     6.664
2011  3  8   -1.949    3.661   -7.559    0.391    0.933    0.546     0.000     5.762
2011  3  9    4.598   13.883   -4.687    0.398    0.855    0.085     0.000    13.602
2011  3 10    8.688   20.746   -3.370    0.399    0.599    0.113     0.000     8.840
2011  3 11   11.310   18.699    3.920    0.345    0.399    0.117     0.000    18.365
2011  3 12    5.687   11.687   -0.313    0.501    0.861    0.236     0.040     8.408
2011  3 13    7.852   14.595    1.108    0.605    0.958    0.183     0.060     5.566
2011  3 14    6.725   16.178   -2.729    0.427    0.736    0.135     0.000     7.428
2011  3 15    7.351   14.126    0.575    0.514    0.723    0.280     0.000    13.642
2011  3 16   11.061   22.720   -0.598    0.593    0.764    0.137     0.000    15.425
2011  3 17   10.630   18.953    2.308    0.646    0.849    0.161     0.000    15.994
2011  3 18    6.635   12.667    0.604    0.645    0.962    0.360     0.040     7.291
2011  3 19    9.931   20.091   -0.229    0.528    0.765    0.101     0.000     7.487
2011  3 20   12.485   17.777    7.192    0.326    0.346    0.106     0.000    11.192
2011  3 21   10.990   20.021    1.958    0.407    0.523    0.100     0.000    13.406
2011  3 22    9.334   12.734    5.934    0.326    0.422    0.135     0.000    20.756
2011  3 23    8.729   14.094    3.363    0.333    0.478    0.116     0.000    11.838
2011  3 24    2.385    9.234   -4.464    0.366    0.804    0.209     0.000     7.820
2011  3 25    5.358   13.583   -2.868    0.451    0.835    0.176     0.000     8.546
2011  3 26    6.155   12.955   -0.646    0.495    0.948    0.100     0.000     8.840
2011  3 27    4.314    8.976   -0.349    0.561    0.925    0.426     0.170     6.762
2011  3 28    6.279   12.723   -0.166    0.531    0.970    0.145     0.020     9.682
2011  3 29    4.077    9.785   -1.631    0.489    0.901    0.297     0.000     7.076
2011  3 30    7.641   13.480    1.801    0.429    0.623    0.199     0.000    10.035
2011  3 31   15.229   19.093   11.364    0.540    0.414    0.211     0.000    16.719
2011  4  1   14.217   21.027    7.407    0.639    0.655    0.134     0.000    15.308
2011  4  2   15.005   26.696    3.314    0.675    0.712    0.080     0.000    16.229
2011  4  3    9.999   20.960   -0.962    0.647    0.889    0.166     0.050    17.836
2011  4  4    3.981   11.261   -3.298    0.311    0.596    0.173     0.000    11.329
2011  4  5   12.613   23.027    2.198    0.515    0.585    0.122     0.000    13.210
2011  4  6    5.761    9.329    2.194    0.696    0.913    0.601     0.030     8.330
2011  4  7    9.715   16.422    3.009    0.717    0.915    0.277     0.000     7.879
2011  4  8   12.913   20.901    4.925    0.810    0.908    0.181     0.000     7.252
2011  4  9   11.659   20.404    2.915    0.766    0.818    0.300     0.010    13.387
2011  4 10    8.397   12.687    4.107    0.584    0.850    0.211     0.000    15.288
2011  4 11    7.583   16.719   -1.553    0.457    0.724    0.156     0.000     8.075
2011  4 12    8.745   17.414    0.077    0.487    0.684    0.181     0.000     8.663
2011  4 13    6.649   10.311    2.987    0.694    0.957    0.463     0.520     6.703
2011  4 14    5.823   11.589    0.056    0.570    0.974    0.262     0.430    12.289
2011  4 15    8.283   14.331    2.235    0.429    0.657    0.129     0.000    12.250
2011  4 16    9.666   18.592    0.740    0.571    0.711    0.242     0.000     9.330
2011  4 17   11.857   19.466    4.247    0.750    0.809    0.273     0.000    12.622
2011  4 18   10.730   15.407    6.053    0.966    0.957    0.542     0.160     8.879
2011  4 19    8.743   15.943    1.543    0.653    0.969    0.191     0.000    13.348
2011  4 20    4.642    9.700   -0.416    0.626    0.957    0.517     0.290     7.918
2011  4 21   11.099   18.847    3.351    0.815    0.950    0.284     0.120    12.132
2011  4 22    9.107   12.929    5.285    0.308    0.416    0.120     0.000    13.132
2011  4 23    3.249    7.008   -0.511    0.445    0.913    0.243     0.020     9.055
2011  4 24    6.215   10.461    1.969    0.683    0.957    0.483     0.380     5.429
2011  4 25    7.894   13.955    1.833    0.703    0.974    0.347     0.090     7.722
2011  4 26    6.929   12.895    0.964    0.623    0.979    0.272     0.000    11.995
2011  4 27    8.937   14.128    3.746    0.425    0.606    0.139     0.000    10.917
2011  4 28    9.906   21.024   -1.212    0.489    0.729    0.074     0.000     8.154
2011  4 29   11.213   18.236    4.189    0.530    0.617    0.181     0.000    15.719
2011  4 30    5.697    9.473    1.921    0.255    0.386    0.174     0.000    12.564
2011  5  1    5.550   10.576    0.524    0.413    0.716    0.199     0.000     9.271
2011  5  2    5.705   11.528   -0.118    0.478    0.798    0.249     0.000     8.075
2011  5  3    8.361   18.429   -1.708    0.495    0.770    0.133     0.000     6.448
2011  5  4   11.224   17.576    4.872    0.578    0.721    0.149     0.000    14.112
2011  5  5   10.272   19.567    0.977    0.619    0.865    0.127     0.000     8.252
2011  5  6   14.255   24.263    4.246    0.583    0.603    0.115     0.000    10.016
2011  5  7   17.171   27.918    6.425    0.731    0.655    0.092     0.000     7.487
2011  5  8   17.244   28.971    5.516    0.699    0.645    0.066     0.000    11.486
2011  5  9   16.537   27.027    6.048    0.716    0.672    0.090     0.000    13.563
2011  5 10   13.585   21.951    5.218    0.787    0.929    0.083     0.180    11.446
2011  5 11    5.063    7.041    3.085    0.744    0.964    0.734     1.100     9.075
2011  5 12    6.831    9.797    3.865    0.840    0.963    0.734     0.410     9.134
2011  5 13   11.393   19.548    3.237    0.835    0.939    0.301     0.000     6.605
2011  5 14    6.834    9.156    4.511    0.678    0.864    0.507     0.000     6.350
2011  5 15    5.173    8.636    1.710    0.695    0.956    0.618     0.070     5.645
2011  5 16   10.915   17.286    4.543    0.828    0.805    0.464     0.000     6.213
2011  5 17   10.463   15.308    5.617    0.930    0.896    0.572     0.090     6.096
2011  5 18    7.672   10.879    4.465    0.908    0.978    0.754     1.230     7.017
2011  5 19    6.560   10.010    3.111    0.821    0.983    0.708     0.580     6.899
2011  5 20    9.361   14.454    4.269    0.872    0.973    0.510     0.100     8.506
